Date,Open,High,Low,Close,Volume,sma_10,sma_30,ema_12,ema_26,macd,macd_sig,rsi,bb_upper,bb_lower,bb_width,vwap,obv,ret_1d,ret_5d,target
2025-04-01,1259.5693287834792,1272.8164693011493,1244.330265958221,1247.6170654296875,12099648,1264.748681640625,1230.2465047200521,1257.9959398368605,1246.216469021623,11.779470815237573,9.380468684101547,50.53000125101109,1314.9504672605674,1160.8514004152137,0.12351471546462134,1266.87060379961,12342475,-0.017645697364857216,-0.0380155246852284,0
2025-04-02,1242.5873186806543,1250.5554948342144,1238.9518139936486,1246.1729736328125,10142590,1265.9738037109375,1231.4101928710938,1256.1770219593145,1246.2132471409702,9.963774818344291,9.497129910950097,50.1082729974241,1315.021670933082,1165.864901332543,0.11969186682465192,1266.7308655751822,2199885,-0.001157479996779065,-0.0266831837792878,0
2025-04-03,1228.145018441354,1246.8204315907722,1228.145018441354,1243.732666015625,7434366,1266.1281860351562,1232.4543579101562,1254.2625056602853,1246.0295003909446,8.233005269340765,9.24430498262823,49.358585017835296,1310.736441778607,1177.8643272643617,0.10683333978829185,1266.6029178778053,-5234481,-0.0019582414871938125,-0.01912732229810521,0
2025-04-04,1236.162816017271,1240.4954871764826,1188.4036122186155,1199.9075927734375,17908652,1259.7088134765625,1231.7836995442708,1245.9002113700012,1242.6130627896478,3.2871485803534597,8.052873702173276,38.2815528446035,1303.6607066978945,1189.2030262122616,0.09538874591257326,1265.9634410632966,-23143133,-0.035236730882516665,-0.05750276143502575,0
2025-04-07,1127.6960086529814,1166.590714623955,1110.415052053189,1161.062744140625,22156106,1248.6878295898437,1229.801611328125,1232.8482933347125,1236.5722984452757,-3.724005110563212,5.697497939625979,31.527739987891024,1305.8674664233135,1186.010194709499,0.10323065856576799,1264.321509244651,-45299239,-0.03237320012537581,-0.08579722581536875,1
2025-04-08,1167.3378163352843,1191.8399338970503,1158.6724733291408,1177.4971923828125,19555040,1236.7455322265625,1228.2992797851562,1224.3327393421125,1232.196364662871,-7.863625320758501,2.9852732875490835,36.62225272804375,1309.243980730732,1179.9045788395806,0.10984264143289961,1263.26714899437,-25744199,0.014154659879601628,-0.05620304097293283,1
2025-04-09,1164.8477193030517,1185.0670143686195,1163.3536863154889,1180.6346435546875,10223104,1226.7753540039062,1226.717264811198,1217.6099553748165,1228.3769779141169,-10.767022539300342,0.2348141221791984,37.57710985397991,1311.781952021505,1170.9472349902137,0.11928729840356224,1262.7280644765233,-15521095,0.0026645084100167526,-0.05259167985891178,1
2025-04-11,1190.3957018139645,1217.786306450343,1190.3957018139645,1214.1009521484375,11224242,1221.386865234375,1226.41181640625,1217.0701087246046,1227.3194945240666,-10.249385799462061,-1.8620258621490535,46.78664582955082,1311.7476178180673,1169.044301127245,0.117538262727081,1262.35402671033,-4296853,0.02834603302253491,-0.023824825605099353,1
2025-04-15,1246.0235343416643,1246.0235343416643,1232.1788040875913,1235.1668701171875,13378535,1217.5920288085938,1227.2600952148437,1219.854225861925,1227.9007816050387,-8.046555743113686,-3.09893183834198,51.62474133540368,1311.4184732894253,1168.6563069840124,0.1155812787399877,1262.1575750753111,9081682,0.017351043116696552,0.029384993941285575,0
2025-04-16,1229.1907298200806,1235.9637280756608,1224.111041920754,1234.3701171875,8248464,1214.0262817382813,1228.4320841471354,1222.0874399120135,1228.379991648184,-6.292551736170481,-3.7376558179076804,51.43426793745851,1310.355244157946,1167.9516039865853,0.11536543066663497,1262.0070607759342,833218,-0.0006450569141414064,0.0631381666639681,1
2025-04-17,1235.266450081142,1275.1073305428426,1222.7165970526498,1269.4300537109375,15398401,1216.2075805664062,1230.669816080729,1229.3709189580018,1231.4207369861656,-2.049818028163827,-3.40008825995891,58.66194329396634,1312.8877520420813,1168.0685101649499,0.1140820964918704,1261.9502800839728,16231619,0.028403098904663304,0.0780748029998164,1
2025-04-21,1264.947875835223,1295.7249783909904,1261.9598099867933,1290.346435546875,10429964,1220.6249267578125,1233.8371663411458,1238.7517676639823,1235.7856035462182,2.9661641177640377,-2.1268377844143207,62.2695622557257,1318.7982930084947,1167.8004374602554,0.1170211746152059,1262.0769285442548,26661583,0.016476986482864886,0.09292611612841051,0
2025-04-22,1294.8286411452225,1298.713151385602,1281.1831879455033,1286.0635986328125,13051707,1224.8580200195313,1237.8195963541666,1246.030510889956,1239.5098994785585,6.520611411397567,-0.39734794525194306,61.093858732145755,1323.2513658206217,1167.7348402340658,0.12092444397919531,1262.2785979637233,13609876,-0.003319137245686554,0.059272374638230874,1
2025-04-23,1291.840547250601,1300.804745342548,1280.286716249035,1294.82861328125,10480888,1234.3501220703124,1242.4046183268229,1253.5379112578476,1243.6075819824616,9.93032927538593,1.6681874988756316,62.648175801122925,1327.3690666330929,1166.6898689137822,0.1240930236412759,1262.458450411355,24090764,0.006815381959146771,0.048302577252903545,1
2025-04-24,1287.2588872304611,1299.3107293954529,1285.167265298474,1296.4222412109375,10468940,1247.8860717773437,1246.587910970052,1260.1355004814,1247.5197789623487,12.615721519051249,3.8576943029107555,62.93808916391732,1330.8612177295033,1165.712683637684,0.12738792103532606,1262.6459186096781,34559704,0.0012307636032609093,0.05027027401215989,0
2025-04-25,1298.3146947064158,1319.928323767296,1282.9759313802824,1295.22705078125,14431012,1259.6590576171875,1249.6025390625,1265.5342005275309,1251.0536509489339,14.480549578596992,5.982265358048004,62.545994639279506,1330.580189921119,1165.8243999226308,0.12720224604567312,1262.9478898168006,20128692,-0.00092191447484824,0.02032171602909494,1
2025-04-28,1334.669497851195,1369.1318351951852,1314.9482133535364,1363.35498046875,31104496,1277.9310913085938,1253.5534261067708,1280.5835512877186,1259.3722679504017,21.2112833373169,9.028068953901784,72.90708958188844,1348.0752394799488,1156.6312058325511,0.14042126694074583,1264.4486854530114,51233188,0.05259921775599641,0.0565805762782865,1
2025-04-29,1365.5461749701867,1405.2874774645995,1364.5501529607263,1394.1319580078125,32538970,1295.9341918945313,1258.9087036132812,1298.0525369369636,1269.3544672139135,28.69806972305014,12.962069107731455,76.12083832889947,1372.5681327402472,1144.7529243886593,0.1634100753827718,1266.658633350281,83772158,0.022574441711784132,0.08403033838286467,1
2025-04-30,1396.4228227174156,1406.781475676485,1363.5540972183608,1399.410888671875,25480745,1312.35859375,1264.1444580078125,1313.6461295115655,1278.9882762107995,34.657853300765964,17.301225946338356,76.63283479329026,1394.342159568132,1135.6084629904617,0.18488758281938492,1268.3613731263704,109252903,0.0037865358682445116,0.08076920321184522,1
2025-05-02,1408.3751233126775,1421.024554216323,1403.4945911426703,1414.152099609375,13007841,1330.3367919921875,1269.5478800455728,1329.1085864496902,1289.0004112773606,40.10817517232954,21.86261579153659,78.04826550203019,1417.0045337369631,1127.3585399935057,0.20481954792802348,1269.3734963791323,122260744,0.0105338689707426,0.09081135347421276,1
2025-05-05,1425.3074680112338,1433.773654928142,1421.2238021682567,1425.6063232421875,12685649,1345.9544189453125,1275.636893717448,1343.9543921100744,1299.1193677191998,44.83502439087465,26.457097511404207,79.10726339143866,1439.964759239085,1122.197240272634,0.22289990847106214,1270.4418008345199,134946393,0.008099711223408246,0.10066132604495537,0
2025-05-06,1425.3074785225756,1426.3035005201457,1404.9886054552055,1415.2476806640625,14084117,1358.4445434570312,1281.6810913085938,1354.9225903491495,1307.7214649743748,47.20112537477462,30.605903084078292,75.557294672062,1457.8041977486562,1121.2652724661878,0.2377950728204392,1271.5261530855364,120862276,-0.007266131195719505,0.03806250091775132,0
2025-05-07,1415.2476117092149,1418.733688530858,1397.1199392858432,1400.4068603515625,13440169,1369.8788696289062,1286.9550252278646,1361.9201703495207,1314.5870498171294,47.333120532391376,33.95134657374091,70.66458211088943,1470.8853136020819,1123.8515760463558,0.2478092241483347,1272.474435916438,107422107,-0.010486376706539735,0.004500938600329185,1
2025-05-08,1398.51446598441,1415.1481063364454,1392.438756100913,1401.4029541015625,16106175,1380.5363037109375,1291.5317464192708,1367.994444772912,1321.0178575419022,46.97658723100972,36.55639470519468,70.80124939470407,1480.5530399708036,1134.3333858104465,0.24705217949416844,1273.5728809207426,123528282,0.0007112888248419491,0.0014235028795424043,0
2025-05-09,1379.988466695066,1389.251519832932,1369.032224808638,1371.721435546875,13668904,1388.0662231445312,1294.8800415039063,1368.5678279689064,1324.773678134863,43.79414983404331,38.0039457309644,61.593052510673836,1479.4200418774026,1156.5322530444723,0.23538874618825362,1274.3039935035204,109859378,-0.021179860130747574,-0.03000431429845518,1
2025-05-12,1394.430721507353,1433.275577320772,1394.430721507353,1430.7855224609375,10674081,1401.6220703125,1299.3422200520833,1378.1397809676803,1332.626407344202,45.513373623478174,39.505831309467155,69.96434993602819,1485.6273534548736,1175.6537744748139,0.21664573348974636,1275.1036240774865,120533459,0.04305836840007893,0.0036329799709160504,0
2025-05-13,1427.7974767909468,1441.9409399606418,1406.7814377941193,1410.0682373046875,11407896,1406.2933959960938,1303.6666137695313,1383.0518511733737,1338.362839193127,44.68901198024673,40.542467443623075,64.6421316505419,1484.4354778898812,1199.7890094148063,0.20186715858458737,1275.94913015841,109125563,-0.014479658083635383,-0.003659743400494131,1
2025-05-14,1414.3512435205853,1424.2118856620737,1409.8691445094285,1418.7337646484375,5570160,1408.7535766601563,1308.691544596354,1388.5413763233837,1344.3162410787054,44.22513524467831,41.279001003834125,65.81356225300567,1485.5127637866635,1219.1750047680239,0.18772920307894286,1276.3527073328196,114695723,0.006145466662176524,0.01308684269960958,1
2025-05-15,1419.3313670179805,1455.5865925696291,1407.0802476372012,1448.4151611328125,20177211,1413.65400390625,1314.5348754882812,1397.7527278325267,1352.0272721938245,45.725455638702215,42.16829193080775,69.53648878598217,1490.986960067966,1235.0256375882839,0.17671820162355492,1277.9939544736762,134872934,0.020921047503038803,0.033546530563287824,1
2025-05-16,1447.419102005185,1455.1881221330052,1441.542669553187,1450.6064453125,9036695,1417.2994384765625,1320.5541707356772,1405.8840689832919,1359.3294331655782,46.55463581771369,43.04556070818894,69.79798511138067,1492.7162726750098,1254.9199577937402,0.16392889722066678,1278.7732276666327,143909629,0.0015128840393894283,0.05750803896577983,0
2025-05-19,1446.3234565863577,1448.81351147394,1432.4787270944578,1435.0684814453125,6195791,1418.245654296875,1326.8025512695312,1410.3739785928335,1364.9397330381512,45.43424555468232,43.52329767748761,65.5042504713129,1493.6050093793767,1270.5950638628108,0.15540021148814032,1279.2712894538502,137713838,-0.010711357251580567,0.002993431871611607,0
2025-05-20,1432.4787356808251,1439.2517336495314,1416.1440727881434,1418.932861328125,11270560,1418.6141723632813,1332.5612141927083,1411.6907297828784,1368.9392240225936,42.75150576028477,43.368939294047046,61.28784014376566,1492.7195733530464,1284.3391424672661,0.14685714635626634,1280.0905093615797,126443278,-0.011243797996968508,0.006286663147864413,1
2025-05-21,1418.235682967954,1430.486680037078,1412.458707007589,1423.5145263671875,6136364,1420.9249389648437,1338.5539428710938,1413.5097754112337,1372.981839011082,40.5279364001517,42.80073871526798,62.03511072010013,1489.2721309729745,1301.5316776207756,0.1318851686264931,1280.5246590555814,132579642,0.0032289512519809715,0.0033697384511988115,0
2025-05-22,1415.5464438973825,1418.1361984129633,1391.3431818014155,1403.79345703125,12134466,1421.1639892578125,1345.3501383463542,1412.0149571989284,1375.2641810866498,36.75077611227857,41.5907461946701,56.940149409862094,1482.6057110827785,1319.0945818859716,0.11647805336163991,1281.2689145232923,120445176,-0.0138537886130784,-0.030807261135449293,1
2025-05-23,1401.004549811851,1428.0964217220903,1401.004549811851,1421.124267578125,6474883,1426.1042724609374,1354.0188557942708,1413.4163895649585,1378.6612245304627,34.7551650344958,40.22362996263524,60.04570892222164,1473.6407652770063,1340.5297303284624,0.09366600654522017,1281.7017528643653,126920059,0.012345698336225563,-0.020324036081353358,1
2025-05-26,1426.3034970063509,1435.2676949623965,1419.430920923106,1429.0924072265625,4842944,1425.9349609375,1362.405362955729,1415.8280845898207,1382.3968676931368,33.431216896683964,38.86514734944499,61.423284182599396,1456.730224958943,1370.826806291057,0.06011047167663467,1282.0503683783093,131763003,0.005606926734152973,-0.004164312920266533,0
2025-05-27,1420.426959119657,1431.2836233071982,1408.275539274527,1416.44287109375,12640414,1426.5724243164063,1370.2656372070312,1415.9226671288868,1384.91879387096,31.003873257926898,37.292892531141376,58.00417100954242,1452.6210196934926,1380.2448006190075,0.05109716780783229,1282.8952131288556,119122589,-0.008851447302390625,-0.0017548330172890703,0
2025-05-28,1414.4508509493858,1416.9409060075968,1405.0882196135674,1407.279541015625,5944611,1425.427001953125,1376.704923502604,1414.5929554191541,1386.5751455113057,28.01780990784846,35.437876006482796,55.59014649832027,1452.092303855371,1382.0882747579103,0.0497442242690029,1283.2631276901452,113177978,-0.0064692549661740095,-0.011404861032921265,1
2025-05-29,1406.4826358531975,1414.3512339364067,1402.996558868143,1412.1600341796875,13771917,1421.8014892578126,1382.6046956380208,1414.2186598438516,1388.4703224497043,25.748337394147256,33.49996828401569,56.625554340324285,1451.8725098279551,1383.5829833361072,0.04835820646313417,1284.107777530984,126949895,0.003468033906426582,0.0059599773075813545,1
2025-05-30,1412.3591925541664,1424.9090454066045,1404.0921613404494,1415.2476806640625,13788484,1418.2656127929688,1388.6339477539063,1414.3769707392685,1390.4538304655828,23.923140273685704,31.58460268194969,57.3037736442314,1451.9076769059116,1383.6573743636195,0.0482249880884932,1284.9748366948584,140738379,0.0021864706617111818,-0.004135167520626037,0
2025-06-02,1406.4826830156508,1411.8612262898896,1390.0483195350275,1408.0762939453125,8098668,1415.5663940429688,1393.255489095052,1413.4076358478906,1391.759198130748,21.648437717142542,29.597369688988262,55.146934099548176,1451.0828109546476,1382.7292373851963,0.04854394173339167,1285.4344112008898,132639711,-0.005067230857700444,-0.014705916268938801,0
2025-06-03,1416.6421539546416,1420.825397764224,1397.8173136420835,1399.908935546875,11252626,1413.6640014648438,1396.9075724283855,1411.3309127246573,1392.3628823837944,18.968030340862924,27.471501819363198,52.713499824931795,1451.1095053789045,1381.1686684492206,0.04996099042853917,1286.0823925297568,121387085,-0.005800366381819577,-0.01167285732753054,1
2025-06-04,1409.0722382665938,1420.0284799827916,1400.506473605418,1417.8372802734375,8126827,1413.0962768554687,1401.300028483073,1412.3318923475467,1394.2498748200642,18.08201752748255,25.59360496098707,57.18019389735695,1451.2300198547532,1382.7911959655594,0.04826987189672078,1286.5715736737923,129513912,0.012806793550152351,0.007502233174080608,1
2025-06-05,1422.3193687346825,1448.913106617055,1417.9368477633757,1436.662109375,13716817,1416.3831420898437,1406.027811686198,1416.0750026594626,1397.3915218241336,18.683480835328965,24.21158013585545,61.31252363867519,1453.227195439222,1384.3199359084344,0.04796344184281765,1287.5292956511666,143230729,0.013277143550585846,0.017350777958778263,1
2025-06-06,1435.2676355449807,1445.7258660607492,1431.28354772945,1437.7576904296875,8182161,1418.046484375,1410.738993326823,1419.4108007779587,1400.3816083875079,19.029192390450817,23.175102586774525,61.545118387705884,1449.873643527033,1394.2771133089045,0.03866891520608936,1288.1091328827365,151412890,0.0007625878399228903,0.015905350048030398,1
2025-06-09,1451.204075048637,1451.70208605586,1439.5506661134996,1443.0367431640625,7885125,1419.44091796875,1415.6659830729166,1423.0455611450516,1403.5412480005862,19.504313144465414,22.440944698312705,62.7085346347429,1451.7386719661022,1393.6372069401477,0.04026333030062613,1288.6877507143122,159298015,0.003671726306536005,0.02482851914280415,0
2025-06-10,1444.2318404180787,1448.1163503747662,1430.2875329933524,1432.777587890625,7913181,1421.0743896484375,1417.980069986979,1424.542796028986,1405.7069028072556,18.83589322173043,21.719934402996252,58.97442029313315,1452.586173507143,1395.0606404577006,0.04014966002792736,1289.2356995718346,151384834,-0.007109420686643664,0.023479136041738125,1
2025-06-11,1440.048586734708,1462.7578142878924,1437.3592545136698,1443.13623046875,8195700,1424.66005859375,1419.613545735677,1427.4033244043342,1408.479445596996,18.92387880733827,21.160723283864655,61.46926858314238,1454.8891006844674,1395.1979598624075,0.041362097050720845,1289.839695981875,159580534,0.007229763129792621,0.01784333826405904,0
2025-06-12,1447.7179200254843,1451.2039968882907,1428.6939248911117,1435.865234375,8828114,1427.0305786132812,1420.8286905924479,1428.7051567075134,1410.5080225435147,18.197134163998726,20.56800545989147,58.76777220709456,1452.7596098685594,1396.0724580025344,0.03947943756065637,1290.4477149487154,150752420,-0.0050383296741072225,-0.0005546711330381981,0
2025-06-13,1418.335338487147,1429.7895915718395,1408.673973649598,1422.2198486328125,9757276,1427.7277954101562,1421.0976155598958,1427.7074170037133,1411.375565216796,16.33185178691724,19.720774725296625,53.973694394508236,1448.669207374868,1397.324200828257,0.03610201797982858,1291.031397912715,140995144,-0.009503249619472132,-0.010806996130364177,1
2025-06-16,1421.223780491138,1436.6621211041454,1418.7337255535565,1432.0804443359375,8458093,1430.1282104492188,1421.3134195963542,1428.3801904394402,1412.909259966362,15.47093047307817,18.870805874852934,56.72122672863085,1448.2706270943884,1397.423977397799,0.035505442377692105,1291.567815092819,149453237,0.006933242924857197,-0.0075925293517487,0
2025-06-17,1442.2398094911548,1442.2398094911548,1420.12817043809,1425.506591796875,10366599,1432.6879760742188,1421.6553833007813,1427.938098340584,1413.8423956575111,14.095702683072886,17.915785236496923,54.39014036547268,1448.5583271500288,1397.7936503890335,0.035611674511449046,1292.2202440983306,139086638,-0.004590421274910161,-0.005074755604220882,0
2025-06-18,1424.3114328610282,1437.0605628519918,1420.028489708749,1424.4110107421875,6681735,1433.3453491210937,1422.4555216471354,1427.3954694792922,1414.6252560341538,12.770213445138324,16.886670878225203,53.991895156636986,1448.6085501685288,1397.8330758080338,0.03564664551001932,1292.631029410924,132404903,-0.000768555586478592,-0.012975365271288508,1
2025-06-19,1424.4110453044384,1434.1721095891817,1420.0285241646616,1427.598388671875,10007230,1432.4389770507812,1423.328702799479,1427.4266878166127,1415.5862288221333,11.840458994479377,15.87742850147604,55.02367741094175,1448.2274122152087,1400.5947069254164,0.033365619958499675,1293.2420580822813,142412133,0.002237681333301822,-0.005757396658972236,1
2025-06-20,1425.3075053013415,1465.148385952672,1422.4190171371763,1460.367431640625,29010635,1434.699951171875,1426.2835693359375,1432.4944945587683,1418.9033549568364,13.5911396019319,15.420170721567214,63.96980689422622,1454.8026027865092,1397.943832760366,0.038934564544668204,1295.2687491048057,171422768,0.022953964664555127,0.026822564067351395,0
2025-06-23,1447.2199506188397,1457.9770367383994,1436.2637087352834,1451.0048828125,5989078,1435.4967651367188,1426.9575480143228,1435.342246597804,1421.2812459091078,14.06100068869614,15.148336714993,60.28051344674995,1457.8545841406872,1397.0830989647816,0.04188234367489618,1295.6782136794259,165433690,-0.006411091226272259,0.013214647648748468,0
2025-06-24,1459.1721495093714,1469.1323689599471,1437.359244595668,1445.0286865234375,16402744,1436.721875,1428.1228963216147,1436.8324681248246,1423.0403155842434,13.792152540581128,14.877099880110626,57.98184857282905,1459.7603598904539,1398.0359047579836,0.04271503791455636,1296.8037211481046,149030946,-0.0041186603572820335,0.01369484703817081,1
2025-06-25,1458.1762135192969,1466.5428226679085,1454.690136506102,1461.463134765625,7525851,1438.5545654296875,1429.547208658854,1440.6218014541787,1425.8864503384198,14.735351115758931,14.848750127240288,62.24550622405252,1463.8833348584324,1399.331289165005,0.04416946562513158,1297.3492096802297,156556797,0.0113730948011328,0.026012242073396807,1
2025-06-26,1463.2558362824063,1492.8377614283193,1459.2717484446844,1489.3516845703125,14657893,1443.9032104492187,1430.911759440104,1448.1187065489685,1430.5875788000415,17.53112774892702,15.385225651577635,68.15146408122652,1475.1329925410519,1395.8007965214483,0.05326626131456076,1298.5273082166727,171214690,0.019082622846425812,0.04325677052345789,1
2025-06-27,1493.4353527246628,1515.9454247275912,1490.9452978220222,1509.3717041015625,11117052,1452.6183959960938,1432.8706013997396,1457.542244633983,1436.4234399334873,21.11880470049573,16.531941461361257,71.58747666805216,1490.1273434412903,1390.2188479649597,0.06619210841493824,1299.5318192361844,182331742,0.013442103526425164,0.03355612525943874,0
2025-06-30,1507.7781788170053,1518.734421010171,1490.0489382705405,1494.630615234375,8409527,1458.8734130859375,1434.856005859375,1463.2481478032742,1440.735082548368,22.513065254906223,17.72816622007025,65.94587212284145,1497.4875432371746,1391.5140802979818,0.07090277815738102,1300.2695561019655,173922215,-0.00976637419870141,0.030065875682868004,1
2025-07-01,1494.630607775488,1525.3081343971446,1494.132596769193,1522.320068359375,10368523,1468.5547607421875,1438.30224609375,1472.3361355811357,1446.7784148306646,25.557720750471162,19.294077126150434,70.62823555989495,1509.5385060829938,1391.7042307334125,0.07740440252920851,1301.2291606940037,184290738,0.018525950721715922,0.05348778370752694,0
2025-07-02,1522.3200879079554,1523.9136988316195,1502.6983810571346,1512.75830078125,6361002,1477.3894897460937,1441.2770385742188,1478.5549302273073,1451.6658137899672,26.889116437340135,20.813084988388376,67.1924630056908,1518.1238493545884,1392.6109895125992,0.08296953966616429,1301.8114259067518,177929736,-0.006281049417176665,0.03509850149169247,0
2025-07-03,1514.7502729656237,1525.806092605863,1506.9812529023668,1511.76220703125,11283291,1485.8058715820312,1444.875996907552,1483.6637420432985,1456.1173984745067,27.546343568791826,22.15973670446907,66.82775137512081,1525.8162466578215,1392.4286019749911,0.08823321820220173,1302.844801102904,166646445,-0.0006584619297647087,0.015047166289272385,1
2025-07-04,1517.9375659885409,1523.913698138102,1511.1645675851505,1521.2244873046875,6603501,1491.8915771484376,1448.2126708984374,1489.4423182373584,1460.9401457952608,28.502172442097617,23.42822385199478,68.5728284926071,1534.4184873319568,1392.1730409883558,0.09350720260599553,1303.456032817373,173249946,0.0062591062466228475,0.007852792768617833,1
2025-07-07,1520.5271677380254,1538.65484117058,1518.933556847784,1535.367919921875,7251074,1500.327880859375,1451.7551879882812,1496.5077954195917,1466.453314249084,30.054481170507643,24.753475315697354,71.0263330918392,1544.9187177340818,1390.905928262012,0.10031002176983524,1304.1610913468662,180501020,0.009297400045306103,0.0272557675938625,0
2025-07-08,1529.8897875590692,1538.7544076502809,1524.1128113419518,1531.4833984375,7171261,1508.9733520507812,1455.5898722330728,1501.8886574223468,1471.2703575223002,30.618299900046622,25.92644023256721,69.42325767143794,1552.8096224057138,1392.8856046450676,0.10442425815637901,1304.8555246498183,173329759,-0.0025300264737670997,0.006019318978038868,0
2025-07-09,1530.586937987722,1544.8301010282516,1504.0927774643353,1512.9573974609375,8870660,1514.1227783203126,1459.1124674479167,1503.591540505207,1474.3582864066436,29.233254098563293,26.587803005766425,62.211604946993056,1556.9015579170166,1395.7757858329835,0.10649723009678674,1305.6679203470344,164459099,-0.012096769051145873,0.0001316116920890842,0
2025-07-10,1513.654605815878,1518.6347158851345,1501.5031858807802,1511.16455078125,10047129,1516.3040649414063,1462.412618001302,1504.7566190092136,1477.0846763603183,27.67194264889531,26.804630934392204,61.54530330349179,1559.7819112497248,1400.4253641409002,0.10545280924333458,1306.5374219210223,154411970,-0.0011849948205391314,-0.000395337472533952,0
2025-07-11,1505.9852937598653,1508.9733598189127,1484.371664566644,1489.2520751953125,7234991,1514.2921020507813,1464.8794311523438,1502.3713045763056,1477.9859651629104,24.385339413395286,26.32077263019282,53.94112247470214,1558.6239011140822,1408.286596932793,0.10094819183755228,1307.1095029396697,147176979,-0.014500390162414223,-0.021017550253890405,0
2025-07-14,1486.263916129696,1494.0329360309418,1473.2160528053016,1477.7977294921875,10311846,1512.6088134765625,1467.2034790039063,1498.5907545633643,1477.972021779894,20.61873278347025,25.18036466084831,50.43329377630718,1557.2110576608095,1414.2711689016903,0.09672493461485918,1307.864723941537,136865133,-0.007691341105986238,-0.03749602273350672,1
2025-07-15,1480.2878335086834,1490.5469086437597,1476.503022895967,1479.4910888671875,8132454,1508.3259155273438,1469.8562174479166,1495.6523444562602,1478.0845452678418,17.56779918841835,23.657851566362318,50.941217730145304,1554.4780753440534,1422.4026009254778,0.0892708820028803,1308.457430768872,144997587,0.001145866813303309,-0.03394898672970126,1
2025-07-16,1467.1403332858122,1485.068728397248,1465.6463003598592,1479.690185546875,10409983,1505.0191040039062,1471.9179809570312,1493.19662770097,1478.2034815848072,14.993146116162961,21.924910476322445,51.00478913804428,1550.582634211483,1431.8259595385168,0.0802577970935688,1309.1869627556823,155407570,0.000134571057024635,-0.0219882013663385,0
2025-07-17,1481.4830970988437,1483.674296790977,1468.0368005528198,1470.52685546875,11854613,1500.8955688476562,1473.046805826823,1489.7089704344746,1477.6348426132474,12.074127821227194,19.9547539453034,47.92659745834917,1546.1117609284497,1440.5896795012377,0.0717580104265253,1309.996703199298,143552957,-0.006192735592645882,-0.026891641477091888,0
2025-07-18,1478.8934598804974,1478.8934598804974,1463.2558421043927,1470.12841796875,10296318,1495.7859619140625,1474.125830078125,1486.69657774744,1477.0788111580994,9.61776658934059,17.887356474110838,47.79153729736264,1545.5403192945748,1442.137219767925,0.07033610007316235,1310.6794761577237,133256639,-0.0002709488089376322,-0.012841115043639939,0
2025-07-21,1459.1722169809668,1470.128458883213,1417.4388712363768,1422.9169921875,22442744,1484.540869140625,1473.4551717122397,1476.8843338151414,1473.0668245676848,3.8175092474566554,15.073387028780001,35.15111968803559,1549.9164790147652,1434.952270985235,0.08079473972181031,1311.8365633943606,110813895,-0.032113810742112725,-0.037136839642828545,0
2025-07-22,1421.721828538219,1426.2039275426996,1405.0881881707603,1407.179931640625,20396320,1472.1105224609375,1472.6019165039063,1466.1605796344465,1468.186313980495,-2.0257343460484663,11.653562753814308,32.10309481990292,1556.0710999394958,1425.0127745722232,0.09313544232717436,1312.671438576442,90417575,-0.011059717912765832,-0.04887569635984057,1
2025-07-23,1420.327316390472,1420.327316390472,1408.773485959778,1418.932861328125,8354596,1462.7080688476562,1471.7951375325522,1458.8947768180894,1464.5379100803195,-5.643133262230094,8.194223550605427,36.52956957488332,1560.0564699235192,1416.7743772444496,0.10097876832943115,1313.0201989549892,98772171,0.008352115762336965,-0.04106084152764378,0
2025-07-24,1413.554298653669,1417.3392306864348,1390.4466381154343,1397.3192138671875,14740507,1451.32353515625,1470.5102701822916,1449.4216132871813,1459.5587473978653,-10.137134110683974,4.527952018347547,32.35240835779281,1565.711714137116,1401.9158859605404,0.1172214813559015,1313.5451287526296,84031664,-0.015232325679389147,-0.049783274157360835,0
2025-07-25,1393.3351272649268,1395.4267490386208,1378.593953801798,1386.1636962890625,11854722,1441.014697265625,1469.3083984375,1439.6896260567016,1454.1220769453614,-14.432450888659787,0.7358714369460801,30.418981715556427,1568.932824837518,1386.3739744788884,0.13170078746641753,1313.891861513671,72176942,-0.007983514051346452,-0.05711386886575531,0
2025-07-28,1386.7614543919697,1402.199795115413,1379.490445288333,1382.080078125,7748361,1431.4429321289062,1467.641719563802,1430.8266186825938,1448.7856325882976,-17.95901390570384,-3.0031056315839044,29.718828867676706,1571.8981112629983,1372.1536343424702,0.14452453232052342,1314.1204094525106,64428581,-0.002945985510221405,-0.028699435235304938,1
2025-07-29,1377.498442270458,1414.550412474214,1377.498442270458,1411.4627685546875,10750072,1424.6401000976562,1467.1735921223958,1427.8475648167619,1446.0209759932154,-18.173411176453556,-6.037166740557835,40.35641404261301,1566.8784624095983,1366.0875532154018,0.14225731890881033,1314.4916668288902,75178653,0.02125975975975969,0.0030435602567677744,0
2025-07-30,1412.458776601272,1417.6381639620697,1395.7256799199,1404.4906005859375,7209849,1417.1201416015624,1466.5095784505208,1424.2541857043273,1442.9446518889727,-18.690466184645402,-8.567826629375348,38.853629829555615,1562.5701622967795,1359.5690833086892,0.1445371573888786,1314.7525285212512,67968804,-0.004939675437482083,-0.010178255177394013,0
